ANNO,MES,COLOMBIA_TELECOMUNICACIONES,COLOMBIA_MOVIL,COMUNICACION_CELULAR_COMCEL,EMPRESA_DE_TELECOMUNICACIONES_DE_BOGOTA,UNE_EPM,AVANTEL,ALMACENES_EXITO,VIRGIN_MOBILE,PARTNERS_TELECOM,SETROC_MOBILE,UFF_MOVIL,CELLVOZ_COLOMBIA,LOGISTICA_FLASH,LOV_TELECOMUNICACIONES,SUMA_MOVIL
2012,1,31.62215997894922,0,67.97738599934901,0,0,0,0,0,0,0,0.40045402170176425,0,0,0,0
2012,2,37.100381984441235,0,62.48265268499795,0,0,0,0,0,0,0,0.41696533056081636,0,0,0,0
2012,3,24.887229753140204,19.275268051585172,54.66881781117797,0.8220642569065361,0,0,0,0,0,0,0.3466201271901169,0,0,0,0
2012,4,31.77745482695234,20.22398464338376,47.63212865499809,0,0,0,0,0,0,0,0.36643187466581073,0,0,0,0
2012,5,28.98677568,18.532642007959836,52.11529536714469,0,0,0,0,0,0,0,0.36528694971417164,0,0,0,0
2012,6,33.53704281543905,19.851701980877458,45.30148308143513,0.9493843257024454,0,0,0,0,0,0,0.3603877965459225,0,0,0,0
2012,7,29.983207251575255,18.041463593523023,51.645348693721616,0,0,0,0,0,0,0,0.3299804611801086,0,0,0,0
2012,8,30.544575836599915,13.954192020250064,55.15477303417472,0,0,0,0,0,0,0,0.34645910897530524,0,0,0,0
2012,9,28.650394435589494,15.727844489663777,54.59153149390199,0.7221808588688422,0,0,0,0,0,0,0.3080487219758968,0,0,0,0
2012,10,28.37623852980546,15.302698897449792,56.006667695410485,0,0,0,0,0,0,0,0.3143948773342616,0,0,0,0
2012,11,25.530640332442616,15.572723007886966,58.594507669433916,0,0,0,0,0,0,0,0.30212899023650525,0,0,0,0
2012,12,24.19536922,15.4533767,59.448550367868854,0.5729462100146315,0,0,0,0,0,0,0.3297575047327143,0,0,0,0
2013,1,25.872986006915706,14.923249234962062,57.53589421280212,0,1.4394348890908226,0,0,0,0,0,0.2284356562292891,0,0,0,0
2013,2,25.436299291307527,14.652089319286752,58.10067497083309,0,1.5172942538178351,0,0,0,0,0,0.2936421647547917,0,0,0,0
2013,3,21.930454730583964,15.704537076943131,60.080508900075536,0.4450567922055808,1.509672856188576,0,0,0,0,0,0.3297696440032159,0,0,0,0
2013,4,25.347188996898552,14.790061297204193,57.953192633077975,0,1.4997832927124435,0,0,0.067580308,0,0,0.3421934717633219,0,0,0,0
2013,5,25.382042665602455,11.582914058208068,60.94702208216849,0,1.5475837854047836,0,0,0.20338324588797374,0,0,0.33705416272823074,0,0,0,0
2013,6,25.304645169984674,11.21637805048608,61.012756565279645,0.33486762423481276,1.5800157524810725,0,0,0.24485991786287187,0,0,0.30647691967083995,0,0,0,0
2013,7,23.965939656701686,14.432379245925212,59.517316847725986,0,1.4710875187474695,0,0,0.3123729479637299,0,0,0.3009037829359195,0,0,0,0
2013,8,21.310287063831073,14.61734802448704,61.92114718657464,0,1.5252810510582469,0,0,0.39493045153933215,0,0,0.23100622250966282,0,0,0,0
2013,9,23.369333008593994,13.587697018197002,60.015995069263916,0.26520600237589903,1.4570623350415284,0,0.5839343496349167,0.4487963934051405,0,0,0.27197582348760113,0,0,0,0
2013,10,23.265241247623276,11.734935518388486,62.74513623,0,1.4231757869325798,0,0,0.5394236415142429,0,0,0.2920875734857215,0,0,0,0
2013,11,22.774013384120284,13.58125770228881,61.16563183403399,0,1.4015884600588044,0,0,0.9042343182125083,0,0,0.17327430128560437,0,0,0,0
2013,12,20.97617228,13.385506318924097,63.02615536374929,0.19657786255531284,1.3024128091189424,0,0.033069884,0.9881095396182273,0,0,0.091995939,0,0,0,0
2014,1,21.145273211488067,12.905174057319948,63.101647406228366,0,1.6195613141435952,0,0,1.1075857145695915,0,0,0.12075829625043163,0,0,0,0
2014,2,21.25296078540597,13.398426645772155,62.294507771190034,0,1.607194112432669,0,0,1.1895574222433152,0,0,0.25735326295586197,0,0,0,0
2014,3,19.63027268554938,12.425170569912163,65.94442066,0.13151633491116727,1.5277892190099265,0,0.070073146,0.001267336,0,0,0.26949005095597905,0,0,0,0
2014,4,15.247164404097585,11.409505231709268,70.27842080424155,0,1.4958204636282242,0,0,1.331890605041066,0,0,0.23719849128230377,0,0,0,0
2014,5,18.02293624879831,11.658693997123075,67.26786946473125,0,1.3786239310385833,0,0,1.4489411953398557,0,0,0.22293516296892704,0,0,0,0
2014,6,17.925988737985943,12.127688534241097,66.33445209153834,0.11294460962062224,1.3670558017141545,0,0.3644847677430757,1.658867167417789,0,0,0.10851828973897934,0,0,0,0
2014,7,16.108338792118676,10.885153181621106,69.58542805999818,0,1.2402241492250732,0,0,1.9630814688388434,0,0,0.21777434819811714,0,0,0,0
2014,8,17.375873463657435,11.66935410758122,67.40475581785446,0,1.305091707144601,0.017019148719599364,0,2.0282543270459854,0,0,0.19965142799669316,0,0,0,0
2014,9,17.460593047452257,12.154126416468209,66.45207981426104,0.099751553,1.3275412694904458,0.040795349543182625,0.3224572363369753,2.101658768263301,0,0,0.040996545,0,0,0,0
