ANNO,MES,COLOMBIA_TELECOMUNICACIONES,COLOMBIA_MOVIL,COMUNICACION_CELULAR_COMCEL,EMPRESA_DE_TELECOMUNICACIONES_DE_BOGOTA,UNE_EPM,AVANTEL,ALMACENES_EXITO,VIRGIN_MOBILE,PARTNERS_TELECOM,SETROC_MOBILE,UFF_MOVIL,CELLVOZ_COLOMBIA,LOGISTICA_FLASH,LOV_TELECOMUNICACIONES,SUMA_MOVIL
2016,12,21.836264507269266,17.67795119070555,55.726179462758154,1.2024253332102979,0.046723115,2.0512549165771934,0.2287920557540164,1.1362387000293128,0,0,0.094170718,0,0,0,0
2017,1,21.98475016457337,16.122364200425658,57.511440924777546,1.0957202249611893,0.024870258,1.8936911193374837,0.21177568874169383,1.0792892557567535,0,0,0.076098163,0,0,0,0
2017,2,24.385580640436068,15.700121512310055,55.82130070589133,1.0078385670327683,0.016763460557534516,1.8262784360635262,0.19466636540317472,0.9836583986874514,0,0,0.063791914,0,0,0,0
2017,3,24.70836786427844,15.96505914144888,56.00650169290346,0.9343322005858735,0.018442082,1.0780245375203075,0.2127749260249293,1.0153257464985659,0,0,0.061171809,0,0,0,0
2017,4,24.610569393950147,15.668563636236952,55.84983639972088,0.9921500550182346,0.022649157260523033,1.6070191998321355,0.2149307777046283,0.9780385486450837,0,0,0.056242832,0,0,0,0
2017,5,24.46977087977496,16.155094215931804,55.906326893460175,0.8765799695149861,0.007893612,1.2625063289798466,0.2202517882123475,1.0443021852279577,0,0,0.057274127,0,0,0,0
2017,6,24.52547701702048,15.787582479842834,56.07038204696718,0.8433398667676218,0.019638904061156013,1.4423929736318222,0.21941674833488323,1.0397140979593527,0,0,0.052055865,0,0,0,0
2017,7,24.92120013613603,16.313532490637954,55.58627368234904,0.8065619634321107,0.018394641,0.9850759644453856,0.2536935977422386,1.0625317481927827,0,0,0.052735775638680864,0,0,0,0
2017,8,24.89034928859002,15.771543881211064,55.19196781955454,0.7435178828614897,0.018343122,2.041004172533337,0.2332436930855935,1.0588124040439693,0,0,0.051217735712933775,0,0,0,0
2017,9,25.353418728437727,15.753460244656491,55.33349381574022,0.8365516925318726,0.001783205,1.4052897581144796,0.22620137987713504,1.0381253072740095,0,0,0.051675868,0,0,0,0
